-1,0,0,0,0,0,1,0,0,0.971
-2,0,0,-1,0,0,1,0,1,17.748
1,0,-1,0,0,1,2,0,1,10.801
2,0,-1,1,0,1,2,0,1,10.715
3,0,-1,2,0,2,2,0,1,6.632
4,0,-1,3,0,2,2,0,1,3.931
-1,0,0,0,0,2,2,0,1,4.711
1,0,0,-1,0,2,2,0,1,33.676
-1,0,0,0,0,2,2,0,1,14.696
-2,0,0,-1,0,2,2,0,1,5.771
-3,0,0,-2,0,2,2,0,1,20.07
1,0,-1,0,0,2,3,0,1,19.797
2,0,-1,1,0,3,3,0,1,5.527
-1,0,-1,2,0,3,3,0,2,22.044
1,0,-1,1,0,3,3,0,2,19.56
2,0,-1,2,0,3,3,0,2,5.568
-1,0,0,0,0,3,3,0,2,4.021
-2,0,0,-1,0,3,3,0,2,5.715
1,0,0,-2,0,3,3,0,2,12.276
-1,0,0,-1,0,3,3,0,2,1.222
-2,0,0,-2,0,3,3,0,2,6.431
1,0,-1,0,0,4,3,0,2,22.039
-1,0,-1,1,0,4,3,0,2,28.643
1,0,-1,0,0,4,3,0,2,8.482
2,0,-1,1,0,4,3,0,2,2.78
3,0,-1,2,0,4,4,0,2,11.155
-1,0,0,0,0,4,4,0,2,6.455
-2,0,0,-1,0,4,4,0,2,1.184
-3,0,0,-2,0,4,4,0,2,5.556
-4,0,0,-3,0,4,4,0,2,1.498
-5,0,-1,0,0,4,4,0,3,36.345
1,0,-1,-1,0,4,4,0,3,4.229
-1,0,-1,0,0,4,4,0,4,28.271
-2,0,-1,-1,0,4,4,0,5,7.168
-3,0,-1,-2,0,4,4,0,6,6.191
1,0,-2,0,0,4,4,0,6,8.128
-1,0,-2,1,0,4,4,0,6,6.102
1,0,-2,0,0,4,4,0,6,6.412
-1,0,-2,1,0,4,4,0,6,12.764
-2,0,-2,0,0,4,4,0,6,4.444
-3,0,-2,-1,0,4,4,0,6,17.785
1,-1,0,0,0,5,4,0,6,12.678
2,-1,0,1,0,5,5,0,6,10.698
3,-1,0,2,0,6,6,0,6,15.229
4,-1,0,3,0,7,6,0,6,5.137
-1,-1,1,0,0,7,6,0,6,8.712
-2,-1,1,-1,0,7,6,0,6,17.218
1,-1,1,-2,0,7,6,0,6,1.945
-1,-1,1,-1,0,7,6,0,7,11.353
-2,-1,1,-2,0,7,6,0,7,2.164
1,-1,0,0,0,7,6,0,7,10.748
2,-1,0,1,1,8,6,0,7,0.95
3,-1,0,2,2,9,6,0,7,0.913
4,-1,0,3,3,10,6,0,7,0.628
-1,-1,1,0,3,10,6,0,7,1.486
-2,-1,1,-1,3,10,6,0,7,34.081
-3,-1,1,-2,3,10,6,0,8,4.017
-4,-1,1,-3,3,10,6,0,8,10.645
1,-1,0,0,3,11,7,0,8,7.694
2,-1,0,1,3,12,8,0,8,19.77
3,-1,0,2,3,12,8,0,8,17.058
4,-1,0,3,3,12,8,0,8,6.731
5,-1,1,0,3,12,8,0,8,19.792
-1,-1,1,1,3,12,8,0,8,19.912
-2,-1,1,0,3,12,8,0,8,19.786
-3,-1,1,-1,3,12,8,0,8,1.657
-4,-1,1,-2,3,12,8,0,8,6.537
1,-1,0,0,3,13,9,0,8,9.082
2,-1,0,1,3,14,9,0,8,8.576
3,-1,0,2,3,14,9,0,8,3.908
4,-1,0,3,3,14,9,0,8,11.221
-1,-1,1,0,3,14,9,0,8,6.559
1,-1,1,-1,3,14,9,0,8,10.427
-1,-1,1,0,3,14,9,0,8,32.05
-2,-1,1,-1,3,14,9,0,8,9.595
1,-1,1,-2,3,14,9,0,8,45.705
-1,-1,1,-1,3,14,9,0,9,3.974
1,-1,0,0,3,14,9,0,9,3.465
-1,-1,0,1,3,14,9,1,10,1.582
1,-1,0,0,3,15,9,1,10,38.144
-1,-1,0,1,3,15,9,1,10,13.238
1,-1,0,0,3,15,9,1,10,4.527
2,-1,0,1,4,16,9,1,10,1.135
-1,-1,1,0,4,16,9,1,10,9.363
-2,-1,1,-1,4,16,9,1,10,39.751
1,-1,1,-2,4,17,9,1,10,18.579
-1,-1,1,-1,4,17,9,1,10,5.043
-2,-1,1,-2,4,17,9,1,10,1.002
1,-1,0,0,4,17,10,1,10,24.8
2,-1,0,1,4,18,10,1,10,4.948
3,-1,0,2,4,19,10,1,10,6.38
4,-1,0,3,4,19,10,1,10,4.012
-1,-1,1,0,4,19,10,1,10,29.782
1,-1,1,-1,4,19,10,1,10,10.813
-1,-1,1,0,4,19,10,1,11,13.262
-2,-1,1,-1,4,19,10,1,12,11.803
-3,-1,1,-2,4,19,10,1,12,6.848
1,-1,0,0,4,20,11,1,12,16.204
-1,-1,0,1,4,20,11,1,12,14.152
-2,-1,0,0,4,20,11,1,12,6.819
-3,-1,0,-1,4,20,11,1,12,66.158
1,-1,0,-2,5,21,11,1,12,0.786
-1,-1,0,-1,5,21,11,1,12,1.766
-2,-1,0,-2,5,21,11,1,12,9.438
1,-1,0,-3,5,21,12,1,12,13.647
2,-1,0,-2,5,21,12,1,12,6.443
-1,-1,0,-1,5,21,12,1,12,16.192
-2,-1,0,-2,5,21,12,1,12,0.976
-3,-2,0,0,5,21,12,1,12,6.135
-4,-2,0,-1,5,21,12,1,13,6.506
-5,-2,0,-2,5,21,12,1,13,31.363
1,-2,0,-3,5,22,13,1,13,50.761
2,-2,0,-2,5,22,13,1,13,8.018
-1,-2,0,-1,5,22,13,1,13,11.14
-2,-2,-1,0,5,22,13,1,14,9.132
1,-2,-1,-1,6,23,13,1,14,2.773
2,-2,-1,0,7,24,13,1,14,0.702
3,-2,-1,1,7,25,14,1,14,13.685
4,-2,-1,2,7,25,14,1,14,37.197
5,-2,0,0,7,25,14,1,14,15.077
6,-2,0,1,7,25,14,1,14,23.362
-1,-2,0,2,7,25,14,1,14,0.66
-2,-2,0,1,7,25,14,1,15,49.653
-3,-2,0,0,7,25,14,1,16,4.963
-4,-2,0,-1,7,25,14,1,16,26.462
1,-2,-1,0,7,25,14,1,16,5.829
-1,-2,-1,1,7,25,14,1,16,13.754
1,-2,-1,0,8,26,14,1,16,0.958
2,-2,-1,1,8,26,15,1,16,6.876
3,-2,-1,2,8,26,15,1,16,5.246
-1,-2,0,0,8,26,15,1,16,33.09
-2,-2,0,-1,8,26,15,1,17,19.391
1,-2,0,-2,8,27,16,1,17,38.597
-1,-2,0,-1,8,27,16,1,17,9.673
-2,-2,0,-2,8,27,16,1,17,1.47
1,-2,-1,0,9,28,16,1,17,0.881
2,-2,-1,1,10,29,16,1,17,0.74
3,-2,-1,2,10,29,17,1,17,11.758
4,-2,-1,3,10,29,18,1,17,10.704
5,-2,0,0,10,29,18,1,17,14.698
-1,-2,0,1,10,29,18,1,17,79.474
-2,-2,0,0,10,29,18,1,17,1.035
-3,-2,0,-1,10,29,18,1,17,0.801
1,-2,0,-2,10,29,18,1,17,22.441
2,-2,0,-1,10,29,18,1,17,20.444
-1,-2,0,0,10,29,18,1,17,8.014
-2,-2,0,-1,10,29,18,1,17,1.464
-3,-2,-1,0,10,29,18,1,17,18.445
-4,-2,-1,-1,10,29,18,1,18,15.093
-5,-2,-1,-2,10,29,18,1,19,14.706
1,-2,-1,-3,10,29,18,1,19,20.958
2,-2,-1,-2,10,29,18,1,19,28.195
3,-2,-1,-1,10,29,18,1,19,4.692
-1,-2,-1,0,10,29,18,1,19,15.274
1,-2,-1,-1,10,29,19,1,19,14.888
2,-2,-1,0,10,29,19,1,19,11.838
3,-2,-1,1,10,29,19,1,19,19.382
4,-2,0,0,10,29,19,1,19,64.2
-1,-2,0,1,10,29,19,1,19,6.278
-2,-2,0,0,10,29,19,1,19,9.96
-3,-2,0,-1,10,29,19,1,19,9.208
1,-2,0,-2,10,30,19,1,19,20.416
2,-2,0,-1,10,30,20,1,19,23.829
-1,-2,0,0,10,30,20,1,19,58.44
-2,-2,0,-1,10,30,20,1,19,41.411
1,-2,-1,0,10,30,20,1,19,5.248
2,-2,-1,1,10,31,20,1,19,12.991
3,-2,-1,2,10,31,20,1,19,13.642
4,-2,-1,3,10,31,20,1,19,15.622
-1,-2,0,0,10,31,20,1,19,11.35
-2,-2,0,-1,10,31,20,1,19,32.225
1,-2,0,-2,10,31,20,1,19,12.981
-1,-2,0,-1,10,31,20,1,19,1.056
-2,-2,0,-2,10,31,20,1,20,45.426
1,-2,-1,0,10,31,21,1,20,13.532
2,-2,-1,1,11,32,21,1,20,0.923
-1,-2,-1,2,11,32,21,1,20,18.217
1,-2,-1,1,11,32,21,1,20,2.195
2,-2,-1,2,11,32,21,1,20,10.495
3,-2,0,0,11,33,21,1,20,66.76
-1,-2,0,1,11,33,21,1,21,6.961
-2,-2,0,0,11,33,21,1,22,11.808
1,-2,0,-1,11,33,21,1,22,3.906
-1,-2,0,0,11,33,21,1,22,5.21
1,-2,0,-1,11,33,21,1,22,2.556
-1,-2,0,0,11,33,21,1,23,83.959
-2,-2,0,-1,11,33,21,1,23,8.535
-3,-2,0,-2,11,33,21,1,23,5.539
1,-2,0,-3,12,34,21,1,23,2.755
2,-2,0,-2,12,34,22,1,23,15.573
-1,-2,0,-1,12,34,22,1,23,0.83
1,0,0,0,0,0,0,0,0,8.929
-1,0,0,1,0,0,0,0,0,5.196
-2,0,0,0,0,0,0,0,1,28.364
-3,0,0,-1,0,0,0,0,1,6.553
-4,0,0,-2,0,0,0,0,1,1.364
1,0,-1,0,0,0,0,0,1,19.049
2,0,-1,1,0,0,0,0,1,9.361
3,0,-1,2,0,0,0,0,1,0.565
4,0,-1,3,0,1,0,0,1,37.632
-1,0,0,0,0,1,0,0,1,6.383
-2,0,0,-1,0,1,0,0,1,67.778
1,0,0,-2,0,1,0,0,1,1.987
2,0,0,-1,0,1,0,0,1,5.272
-1,0,0,0,0,1,0,0,1,7.268
1,0,0,-1,0,1,1,0,1,27.686
-1,0,0,0,0,1,1,0,1,11.647
-2,0,0,-1,0,1,1,0,1,41.978
1,0,-1,0,0,1,1,0,1,3.649
2,0,-1,1,0,1,1,0,1,0.888
3,0,-1,2,0,1,1,0,1,7.294
-1,0,-1,3,0,1,1,0,1,19.989
1,0,-1,2,0,1,1,0,1,26.962
-1,0,0,0,0,1,1,0,1,8.729
-2,0,0,-1,0,1,1,0,1,1.081
-3,0,0,-2,0,1,1,0,1,7.972
-4,0,0,-3,0,1,1,0,1,1.728
-5,0,-1,0,0,1,1,1,2,5.633
1,0,-1,-1,0,1,2,1,2,13.571
-1,0,-1,0,0,1,2,1,2,19.743
-2,0,-1,-1,0,1,2,1,2,58.227
1,0,-1,-2,0,2,3,1,2,26.719
2,0,-1,-1,1,3,3,1,2,0.709
3,0,-1,0,1,3,4,1,2,37.876
-1,0,-1,1,1,3,4,1,3,10.99
1,0,-1,0,1,4,4,1,3,1.101
-1,0,-1,1,1,4,4,1,4,9.979
-2,0,-1,0,1,4,4,1,4,15.624
-3,0,-1,-1,1,4,4,1,5,19.442
1,0,-2,0,1,4,4,1,5,56.57
-1,0,-2,1,1,4,4,1,5,10.752
-2,0,-2,0,1,4,4,1,5,1.224
-3,0,-2,-1,1,4,4,1,5,5.429
-4,0,-2,-2,1,4,4,1,5,1.301
-5,0,-3,0,1,4,4,1,6,30.382
1,0,-3,-1,2,5,4,1,6,0.788
-1,0,-3,0,2,5,4,1,6,5.762
-2,0,-3,-1,2,5,4,1,6,8.44
1,0,-3,-2,2,5,4,1,6,6.096
-1,0,-3,-1,2,5,4,1,6,14.576
-2,-1,0,0,2,5,4,1,6,1.169
-3,-1,0,-1,2,5,4,1,6,1.351
-4,-1,0,-2,2,5,4,1,6,5.267
-5,-1,0,-3,2,5,4,1,6,10.285
1,-1,-1,0,2,5,4,1,6,5.019
2,-1,-1,1,2,5,4,1,6,5.94
3,-1,-1,2,2,5,4,1,6,13.291
-1,-1,-1,3,2,5,4,1,7,9.283
-2,-1,-1,2,2,5,4,1,7,13.867
1,-1,-1,1,2,5,4,1,7,21.715
-1,-1,0,0,2,5,4,1,8,4.418
-2,-1,0,-1,2,5,4,1,9,7.187
-3,-1,0,-2,2,5,4,1,9,0.931
-4,-1,0,-3,2,5,4,1,9,1.267
1,-1,-1,0,3,6,4,1,9,1.167
2,-1,-1,1,3,6,4,1,9,12.515
3,-1,-1,2,3,6,4,1,9,4.322
4,-1,-1,3,3,6,4,1,9,5.933
5,-1,0,0,3,6,4,1,9,31.437
-1,-1,0,1,3,6,4,1,9,5.37
1,-1,0,0,3,6,4,1,9,16.715
-1,-1,0,1,3,6,4,1,10,4.838
-2,-1,0,0,3,6,4,1,10,1.422
-3,-1,0,-1,3,6,4,1,10,18.177
-4,-1,-1,0,3,6,4,1,11,20.301
1,-1,-1,-1,4,7,4,1,11,2.936
-1,-1,-1,0,4,7,4,1,11,19.604
-2,-1,-1,-1,4,7,4,1,11,12.488
-3,-1,-1,-2,4,7,4,1,12,109.008
1,-1,-2,0,4,7,5,1,12,17.903
-1,-1,-2,1,4,7,5,1,12,1.44
-2,-1,-2,0,4,7,5,1,12,21.195
-3,-1,-2,-1,4,7,5,1,12,1.06
-4,-1,-2,-2,4,7,5,1,13,13.261
-5,-1,-3,0,4,7,5,1,13,16.074
1,-1,-3,-1,4,8,5,1,13,9.102
2,-1,-3,0,4,8,5,1,13,10.909
3,-1,-3,1,4,9,5,1,13,13.641
4,-1,-3,2,4,9,5,1,13,5.008
-1,-1,-2,0,4,9,5,1,13,1.035
-2,-1,-2,-1,4,9,5,1,13,31.025
1,-1,-2,-2,4,10,5,1,13,41.218
-1,-1,-2,-1,4,10,5,1,14,6.59
